GC_ID,ptype,group_id,snapform,x,y,z,vx,vy,vz,lx,ly,lz,ek,ep
40493281,star,0,241,-2.4321393063728465,3.1862337420825497,-0.1634203650537529,15.046167,-313.36096,-130.4511,-466.85724522158347,-319.7340872869472,714.1969063790277,57719.47935663583,-32298.502
42056334,star,0,241,8.875529664648639,4.612616953905672,-1.4416887231127475,-92.78173,-248.55898,-70.7527,-684.6997788735621,761.7300696463453,-1778.1259741598908,37697.98112657666,24782.174
51862455,star,0,241,0.5682406393243582,1.4541334344175993,-0.6811887901494629,-387.01138,10.9294195,230.58554,342.74714238725136,132.5997406914822,568.976731936936,101533.48061627895,-92489.98
46018703,star,0,241,0.8985241447589942,1.6356151521176798,1.4454708324774401,245.58838,35.552128,-1.021201,-53.05985567523783,355.90841227259966,-369.74362846295804,30789.323329569772,-56796.066
56087606,star,707419,76,-2.8603452384268166,25.180529483273858,16.638094560483296,-10.91342,-109.65783,-110.0767,-947.2922141100996,-496.4358691913834,588.4649369618255,12130.41206856363,78810.89
36266815,star,1920378,57,-4.1235297164166695,4.818756802669668,-2.777976210702036,96.25535,26.893719,204.2091,1058.7441316704783,574.6672513222366,-574.7281622836477,25844.862570639816,6214.3765
35118775,star,1920378,101,-0.02995744078361895,-23.92992026630236,9.55625037990103,16.819235,-6.390391,45.477596,-1027.2070777469016,162.09121180368734,402.6743886095523,1195.9677333492145,70323.26
32186830,star,1920378,107,-0.7866591113634058,-0.7620467425513198,-3.9390256365732057,45.148026,178.72495,264.53116,502.41703292133974,30.256616096890298,-106.19070069137578,51978.84782001795,-20305.016
38812162,star,4414957,83,-6.317907106822531,-2.008882423302566,-1.2648417978562065,253.42212,-13.670851,-67.47719,118.2622737231259,-746.8534951011488,595.4664059513336,34481.417167541105,6734.1655
39202293,star,4414957,86,-0.7680751407315256,-18.530487956741126,-2.1585483831586316,-49.151386,88.96473,-4.975192,284.227409344009,102.27432399432018,-979.1307681505536,5177.6678022462875,55693.027
104971784,dark,4414957,86,-23.01336648758297,-5.588323087140452,6.401962479307258,-108.24911,16.43713,10.743363,-165.26727497579105,-445.7657649594369,-983.2046819310292,6051.733980426681,68741.73
34262021,star,4414957,87,5.02589721615368,0.17967484233668074,1.91134130032151,-86.670105,143.74034,335.01062,-214.54387028143793,-1849.3850941812618,737.9966180659976,70202.55384748848,-6276.346
35044545,star,4414957,94,-11.424071347173594,-23.850026735024585,1.908287536331045,-57.881508,-118.455795,47.507145,-906.9989588825391,432.27045309862837,-27.22805339006618,9819.485689588939,71661.305
51167018,star,4906476,65,-14.310285207393463,-14.257665923323657,0.500528953729372,20.002377,43.364246,-37.702198,515.8402832022217,-529.5174381245108,-335.3675307219754,1851.0043992546343,60405.383
50660125,star,8580896,41,17.552443904292886,1.0489698307210347,-12.199448987579672,-145.80978,209.83252,-133.09921,2420.2240593979136,4115.015484694685,3836.0235927410486,41502.78500774689,63093.445
48960960,star,8580896,50,-16.593117941200035,19.105218173201138,4.190270903563942,-74.40946,-13.146683,85.047485,1679.938924884428,1099.4071515768596,1639.7534624127984,6471.339094555267,70830.92
46445853,star,8580896,87,1.9757379859584034,-34.30349414749071,-0.012013858067803085,102.33724,108.45265,-102.19107,3506.813725533467,200.6733148225525,3724.799010545477,16338.95238900662,82020.805
51951398,star,8580896,88,-40.867548993293894,-28.40556751316035,-5.321336105800583,33.22103,-160.19055,187.06999,-6166.257056177898,7468.311793171282,7490.25746652013,30879.916925497353,96345.76
