GC_ID,quality,halo(z=0),logM(tform),zform,halo(zform),snapnum(zform),isMPB,feh,logM(z=0),t_dis,survive_flag,form_time,form_lbt,pubsnap(zform),last_snap,real_flag,accretion_flag,accretion_time,accretion_halo_tid,accretion_halo_cid,accretion_snapshot,pre_accretion_halo_tid,pre_accretion_halo_cid,pre_accretion_snapshot,survived_accretion,ptype,group_id
48972546,2,25236877,4.451,4.526,574235,76,0,-1.847,-1.0,3.26,0,1.366907209,12.431839675,77,167,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
48185484,2,25236877,4.042,4.526,574235,76,0,-1.847,-1.0,2.101,0,1.366907209,12.431839675,77,114,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
56771988,2,25236877,4.49,4.526,574235,76,0,-1.847,-1.0,4.128,0,1.366907209,12.431839675,77,203,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45055899,2,25236877,4.083,4.526,574235,76,0,-1.847,-1.0,2.736,0,1.366907209,12.431839675,77,144,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55458986,2,25236877,4.26,4.526,574235,76,0,-1.847,-1.0,3.115,0,1.366907209,12.431839675,77,160,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
49527623,2,25236877,4.431,4.526,574235,76,0,-1.847,-1.0,3.141,0,1.366907209,12.431839675,77,162,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
59711892,2,25236877,4.106,4.526,574235,76,0,-1.847,-1.0,2.782,0,1.366907209,12.431839675,77,146,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45850068,2,25236877,4.048,4.526,574235,76,0,-1.847,-1.0,2.706,0,1.366907209,12.431839675,77,142,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45255820,2,25236877,4.276,4.526,574235,76,0,-1.847,-1.0,3.011,0,1.366907209,12.431839675,77,156,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
42674528,2,25236877,4.006,4.526,574235,76,0,-1.847,-1.0,3.022,0,1.366907209,12.431839675,77,156,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
44466790,2,25236877,4.246,4.526,574235,76,0,-1.847,-1.0,2.929,0,1.366907209,12.431839675,77,152,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
52855826,2,25236877,4.133,4.526,574235,76,0,-1.847,-1.0,2.634,0,1.366907209,12.431839675,77,139,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
54442150,2,25236877,4.294,4.526,574235,76,0,-1.847,-1.0,4.706,0,1.366907209,12.431839675,77,226,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51777587,2,25236877,4.678,4.526,574235,76,0,-1.847,-1.0,4.869,0,1.366907209,12.431839675,77,233,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55964589,2,25236877,4.787,4.526,574235,76,0,-1.847,-1.0,4.69,0,1.366907209,12.431839675,77,226,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50105728,2,25236877,4.001,4.526,574235,76,0,-1.847,-1.0,2.473,0,1.366907209,12.431839675,77,132,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55125125,2,25236877,4.226,4.526,574235,76,0,-1.847,-1.0,2.865,0,1.366907209,12.431839675,77,150,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50298760,2,25236877,4.074,4.526,574235,76,0,-1.847,-1.0,2.69,0,1.366907209,12.431839675,77,142,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
44069655,2,25236877,4.198,4.526,574235,76,0,-1.847,-1.0,2.763,0,1.366907209,12.431839675,77,145,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
42474076,2,25236877,4.576,4.526,574235,76,0,-1.847,-1.0,4.263,0,1.366907209,12.431839675,77,209,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
48577505,2,25236877,5.279,4.431,611079,78,0,-1.83,-1.0,12.658,0,1.402839492,12.395907391,88,540,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
52319190,2,25236877,4.049,4.431,611079,78,0,-1.83,-1.0,3.053,0,1.402839492,12.395907391,88,158,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55791979,2,25236877,4.441,4.431,611079,78,0,-1.83,-1.0,4.373,0,1.402839492,12.395907391,88,213,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
52481464,2,25236877,4.366,4.431,611079,78,0,-1.83,-1.0,3.978,0,1.402839492,12.395907391,88,197,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
52683379,2,25236877,4.459,4.431,611079,78,0,-1.83,-1.0,5.714,0,1.402839492,12.395907391,88,266,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
52306571,2,25236877,4.084,4.431,611079,78,0,-1.83,-1.0,3.051,0,1.402839492,12.395907391,88,158,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
46835581,2,25236877,4.378,4.431,611079,78,0,-1.83,-1.0,4.092,0,1.402839492,12.395907391,88,202,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
60568955,2,25236877,4.242,4.431,611079,78,0,-1.83,-1.0,3.138,0,1.402839492,12.395907391,88,161,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
44066275,2,25236877,4.165,4.431,611079,78,0,-1.83,-1.0,2.874,0,1.402839492,12.395907391,88,150,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
58665022,2,25236877,4.011,4.431,611079,78,0,-1.83,-1.0,3.166,0,1.402839492,12.395907391,88,163,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
57893057,2,25236877,4.439,4.431,611079,78,0,-1.83,-1.0,5.611,0,1.402839492,12.395907391,88,262,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
46632945,2,25236877,4.237,4.431,611079,78,0,-1.83,-1.0,3.325,0,1.402839492,12.395907391,88,169,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
59265845,2,25236877,4.159,4.431,611079,78,0,-1.83,-1.0,3.728,0,1.402839492,12.395907391,88,187,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
47225078,2,25236877,4.179,4.431,611079,78,0,-1.83,-1.0,3.267,0,1.402839492,12.395907391,88,167,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50298192,2,25236877,4.022,4.431,611079,78,0,-1.83,-1.0,2.761,0,1.402839492,12.395907391,88,145,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
48201620,2,25236877,4.816,4.431,611079,78,0,-1.83,-1.0,7.551,0,1.402839492,12.395907391,88,336,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
54956915,2,25236877,4.512,4.431,611079,78,0,-1.83,-1.0,4.739,0,1.402839492,12.395907391,88,228,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
47232325,2,25236877,4.118,4.431,611079,78,0,-1.83,-1.0,3.198,0,1.402839492,12.395907391,88,164,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45652993,2,25236877,4.201,4.431,611079,78,0,-1.83,-1.0,2.905,0,1.402839492,12.395907391,88,151,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
57741661,2,25236877,4.931,4.431,611079,78,0,-1.83,-1.0,8.571,0,1.402839492,12.395907391,88,375,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
51406778,2,25236877,4.827,4.385,630000,79,0,-1.821,-1.0,8.174,0,1.420916741,12.377830142,88,360,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
58515306,2,25236877,4.323,4.385,630000,79,0,-1.821,-1.0,3.523,0,1.420916741,12.377830142,88,178,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50092471,2,25236877,4.672,4.385,630000,79,0,-1.821,-1.0,5.205,0,1.420916741,12.377830142,88,246,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
60145964,2,25236877,5.458,4.339,649263,80,0,-1.813,4.852,-1.0,1,1.439067487,12.359679397,88,600,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
50669541,2,25236877,5.267,4.339,649263,80,0,-1.813,-1.0,12.866,0,1.439067487,12.359679397,88,549,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
58516930,2,25236877,4.333,4.339,649263,80,0,-1.813,-1.0,6.273,0,1.439067487,12.359679397,88,287,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
57427508,2,25236877,4.13,4.339,649263,80,0,-1.813,-1.0,2.922,0,1.439067487,12.359679397,88,152,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50297090,1,25236877,4.625,4.339,649263,80,0,-1.813,-1.0,5.197,0,1.439067487,12.359679397,88,246,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
53211265,1,25236877,4.129,4.339,649263,80,0,-1.813,-1.0,3.086,0,1.439067487,12.359679397,88,159,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
56127271,1,25236877,5.25,4.339,649263,80,0,-1.813,-1.0,12.181,0,1.439067487,12.359679397,88,520,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
57262685,1,25236877,4.003,4.339,649263,80,0,-1.813,-1.0,2.62,0,1.439067487,12.359679397,88,139,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51775939,1,25236877,4.897,4.339,649263,80,0,-1.813,-1.0,8.392,0,1.439067487,12.359679397,88,368,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
57266943,1,25236877,4.738,4.339,649263,80,0,-1.813,-1.0,7.522,0,1.439067487,12.359679397,88,335,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
53549865,1,25236877,4.552,4.339,649263,80,0,-1.813,-1.0,6.045,0,1.439067487,12.359679397,88,279,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
45050295,1,25236877,4.22,4.339,649263,80,0,-1.813,-1.0,3.764,0,1.439067487,12.359679397,88,188,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51763898,1,25236877,4.067,4.339,649263,80,0,-1.813,-1.0,2.927,0,1.439067487,12.359679397,88,152,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
58816112,1,25236877,5.024,4.339,649263,80,0,-1.813,-1.0,10.397,0,1.439067487,12.359679397,88,447,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
60712189,1,25236877,4.68,4.339,649263,80,0,-1.813,-1.0,5.663,0,1.439067487,12.359679397,88,264,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
47618978,1,25236877,5.244,4.294,668747,81,0,-1.804,-1.0,13.255,0,1.457291302,12.341455582,88,566,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
59714417,1,25236877,4.384,4.294,668747,81,0,-1.804,-1.0,4.255,0,1.457291302,12.341455582,88,208,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
46837853,1,25236877,4.141,4.294,668747,81,0,-1.804,-1.0,3.17,0,1.457291302,12.341455582,88,163,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55127837,1,25236877,4.012,4.294,668747,81,0,-1.804,-1.0,2.976,0,1.457291302,12.341455582,88,154,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55290101,1,25236877,4.311,4.294,668747,81,0,-1.804,-1.0,4.311,0,1.457291302,12.341455582,88,211,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51773197,1,25236877,4.086,4.294,668747,81,0,-1.804,-1.0,3.834,0,1.457291302,12.341455582,88,191,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
41281346,1,25236877,4.043,4.294,668747,81,0,-1.804,-1.0,3.143,0,1.457291302,12.341455582,88,162,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55626188,1,25236877,4.092,4.294,668747,81,0,-1.804,-1.0,3.003,0,1.457291302,12.341455582,88,156,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
54954224,1,25236877,4.674,4.294,668747,81,0,-1.804,-1.0,8.627,0,1.457291302,12.341455582,88,377,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
41680012,1,25236877,4.309,4.294,668747,81,0,-1.804,-1.0,3.551,0,1.457291302,12.341455582,88,179,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51204645,1,25236877,4.165,4.294,668747,81,0,-1.804,-1.0,3.104,0,1.457291302,12.341455582,88,160,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
126311036,0,25236877,4.027,4.294,668747,81,0,-1.804,-1.0,2.783,0,1.457291302,12.341455582,88,146,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
119094035,0,25236877,4.168,4.294,668747,81,0,-1.804,-1.0,2.993,0,1.457291302,12.341455582,88,155,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
118507909,0,25236877,4.005,4.294,668747,81,0,-1.804,-1.0,2.644,0,1.457291302,12.341455582,88,140,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
129030596,0,25236877,4.238,4.294,668747,81,0,-1.804,-1.0,3.766,0,1.457291302,12.341455582,88,188,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
127619679,0,25236877,4.042,4.294,668747,81,0,-1.804,-1.0,2.507,0,1.457291302,12.341455582,88,133,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
118710306,0,25236877,4.061,4.294,668747,81,0,-1.804,-1.0,2.464,0,1.457291302,12.341455582,88,131,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
122285871,0,25236877,4.575,4.294,668747,81,0,-1.804,-1.0,5.079,0,1.457291302,12.341455582,88,241,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
121732698,0,25236877,4.213,4.294,668747,81,0,-1.804,-1.0,2.452,0,1.457291302,12.341455582,88,131,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
46645207,1,25236877,5.173,4.25,688618,82,0,-1.796,4.072,-1.0,1,1.475587591,12.323159293,88,600,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
60002067,1,25236877,4.654,4.25,688618,82,0,-1.796,-1.0,6.052,0,1.475587591,12.323159293,88,279,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
48200470,2,25236877,4.216,4.25,688618,82,0,-1.796,-1.0,2.992,0,1.475587591,12.323159293,88,155,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
58816060,1,25236877,4.363,4.25,688618,82,0,-1.796,-1.0,3.739,0,1.475587591,12.323159293,88,187,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
44661591,1,25236877,4.43,4.25,688618,82,0,-1.796,-1.0,3.374,0,1.475587591,12.323159293,88,172,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
49724841,2,25236877,4.811,4.25,688618,82,0,-1.796,-1.0,7.822,0,1.475587591,12.323159293,88,346,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
48563669,2,25236877,5.293,4.207,708847,83,0,-1.787,-1.0,13.433,0,1.493956275,12.304790608,88,574,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
55949500,2,25236877,4.084,4.207,708847,83,0,-1.787,-1.0,4.056,0,1.493956275,12.304790608,88,200,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50836812,2,25236877,4.702,4.207,708847,83,0,-1.787,-1.0,5.504,0,1.493956275,12.304790608,88,258,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
43266783,2,25236877,4.031,4.207,708847,83,0,-1.787,-1.0,3.405,0,1.493956275,12.304790608,88,173,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
54248189,2,25236877,4.072,4.207,708847,83,0,-1.787,-1.0,2.8,0,1.493956275,12.304790608,88,147,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
57413225,2,25236877,4.039,4.207,708847,83,0,-1.787,-1.0,2.709,0,1.493956275,12.304790608,88,143,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51565241,2,25236877,4.065,4.207,708847,83,0,-1.787,-1.0,2.942,0,1.493956275,12.304790608,88,153,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51021920,2,25236877,4.054,4.207,708847,83,0,-1.787,-1.0,3.139,0,1.493956275,12.304790608,88,162,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
49336759,2,25236877,4.153,4.207,708847,83,0,-1.787,-1.0,3.098,0,1.493956275,12.304790608,88,160,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
42865553,2,25236877,4.295,4.207,708847,83,0,-1.787,-1.0,6.477,0,1.493956275,12.304790608,88,295,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
50084750,2,25236877,4.131,4.207,708847,83,0,-1.787,-1.0,3.081,0,1.493956275,12.304790608,88,159,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50827501,2,25236877,5.265,4.207,708847,83,0,-1.787,-1.0,11.864,0,1.493956275,12.304790608,88,507,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
47403437,2,25236877,4.503,4.207,708847,83,0,-1.787,-1.0,4.245,0,1.493956275,12.304790608,88,208,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45843940,2,25236877,4.067,4.207,708847,83,0,-1.787,-1.0,2.931,0,1.493956275,12.304790608,88,152,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
57886686,2,25236877,4.341,4.207,708847,83,0,-1.787,-1.0,3.641,0,1.493956275,12.304790608,88,183,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
54771528,2,25236877,4.039,4.207,708847,83,0,-1.787,-1.0,2.736,0,1.493956275,12.304790608,88,144,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
47424573,1,25236877,4.003,4.207,708847,83,0,-1.787,-1.0,2.447,0,1.493956275,12.304790608,88,131,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
48956456,2,25236877,5.405,4.164,729366,84,0,-1.779,4.421,-1.0,1,1.512396767,12.286350117,88,600,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
46041830,2,25236877,5.241,4.164,729366,84,0,-1.779,-1.0,12.405,0,1.512396767,12.286350117,88,529,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
54762858,2,25236877,4.476,4.164,729366,84,0,-1.779,-1.0,4.247,0,1.512396767,12.286350117,88,208,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50470588,2,25236877,4.343,4.164,729366,84,0,-1.779,-1.0,4.334,0,1.512396767,12.286350117,88,211,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
46229069,2,25236877,4.042,4.164,729366,84,0,-1.779,-1.0,2.935,0,1.512396767,12.286350117,88,153,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55279752,2,25236877,4.075,4.164,729366,84,0,-1.779,-1.0,2.691,0,1.512396767,12.286350117,88,142,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
60141909,2,25236877,4.209,4.164,729366,84,0,-1.779,-1.0,2.81,0,1.512396767,12.286350117,88,147,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45851753,2,25236877,4.062,4.164,729366,84,0,-1.779,-1.0,2.678,0,1.512396767,12.286350117,88,141,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
49531446,2,25236877,4.031,4.164,729366,84,0,-1.779,-1.0,3.075,0,1.512396767,12.286350117,88,159,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50654052,2,25236877,4.027,4.164,729366,84,0,-1.779,-1.0,2.688,0,1.512396767,12.286350117,88,142,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
57269047,2,25236877,4.177,4.164,729366,84,0,-1.779,-1.0,4.042,0,1.512396767,12.286350117,88,200,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
47623484,2,25236877,4.474,4.164,729366,84,0,-1.779,-1.0,3.562,0,1.512396767,12.286350117,88,180,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
48967629,2,25236877,4.733,4.164,729366,84,0,-1.779,-1.0,8.674,0,1.512396767,12.286350117,88,379,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
52861299,1,25236877,4.135,4.164,729366,84,0,-1.779,-1.0,3.425,0,1.512396767,12.286350117,88,174,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
57421226,1,25236877,4.043,4.164,729366,84,0,-1.779,-1.0,3.05,0,1.512396767,12.286350117,88,158,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
46645182,1,25236877,4.118,4.164,729366,84,0,-1.779,-1.0,3.058,0,1.512396767,12.286350117,88,158,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
49917366,1,25236877,4.559,4.164,729366,84,0,-1.779,-1.0,4.728,0,1.512396767,12.286350117,88,227,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
52308837,1,25236877,4.087,4.164,729366,84,0,-1.779,-1.0,3.006,0,1.512396767,12.286350117,88,156,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
52145547,1,25236877,5.078,4.164,729366,84,0,-1.779,-1.0,11.578,0,1.512396767,12.286350117,88,495,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
54071874,1,25236877,5.186,4.122,750261,85,0,-1.77,-1.0,11.148,0,1.530908649,12.267838234,88,477,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
44854569,1,25236877,4.311,4.122,750261,85,0,-1.77,-1.0,3.177,0,1.530908649,12.267838234,88,163,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
47411736,2,25236877,4.072,4.122,750261,85,0,-1.77,-1.0,2.686,0,1.530908649,12.267838234,88,142,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
58046124,1,25236877,4.078,4.122,750261,85,0,-1.77,-1.0,2.772,0,1.530908649,12.267838234,88,145,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50084790,2,25236877,4.566,4.122,750261,85,0,-1.77,-1.0,6.012,0,1.530908649,12.267838234,88,277,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
54256417,2,25236877,4.061,4.122,750261,85,0,-1.77,-1.0,3.429,0,1.530908649,12.267838234,88,174,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
47405115,1,25236877,4.064,4.122,750261,85,0,-1.77,-1.0,2.74,0,1.530908649,12.267838234,88,144,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45050839,1,25236877,4.017,4.122,750261,85,0,-1.77,-1.0,2.585,0,1.530908649,12.267838234,88,137,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
117542968,0,25236877,4.389,4.122,750261,85,0,-1.77,-1.0,4.491,0,1.530908649,12.267838234,88,218,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,dark,-1
54245479,2,25236877,5.08,4.081,771595,86,0,-1.762,-1.0,10.952,0,1.549491511,12.249255372,88,469,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
44252355,2,25236877,4.04,4.081,771595,86,0,-1.762,-1.0,2.861,0,1.549491511,12.249255372,88,149,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
56461029,2,25236877,4.184,4.081,771595,86,0,-1.762,-1.0,3.528,0,1.549491511,12.249255372,88,178,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
49145644,2,25236877,4.578,4.081,771595,86,0,-1.762,-1.0,4.664,0,1.549491511,12.249255372,88,225,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
49142247,2,25236877,4.51,4.081,771595,86,0,-1.762,-1.0,4.369,0,1.549491511,12.249255372,88,213,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
45642352,2,25236877,4.074,4.081,771595,86,0,-1.762,-1.0,3.016,0,1.549491511,12.249255372,88,156,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
47021959,2,25236877,4.263,4.081,771595,86,0,-1.762,-1.0,3.536,0,1.549491511,12.249255372,88,178,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55620701,2,25236877,4.321,4.081,771595,86,0,-1.762,-1.0,3.54,0,1.549491511,12.249255372,88,179,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
51748510,2,25236877,4.943,4.081,771595,86,0,-1.762,-1.0,10.813,0,1.549491511,12.249255372,88,463,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
50091903,2,25236877,5.149,4.04,793150,87,0,-1.746,-1.0,12.345,0,1.568144942,12.230601941,88,527,1,1,5.395,8639452,38241,254,8580896,32799,253,1,star,8580896
47406205,2,25236877,4.247,4.04,793150,87,0,-1.746,-1.0,3.134,0,1.568144942,12.230601941,88,161,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
57102783,2,25236877,4.109,4.04,793150,87,0,-1.746,-1.0,2.651,0,1.568144942,12.230601941,88,140,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
42663904,2,25236877,4.187,4.04,793150,87,0,-1.746,-1.0,3.667,0,1.568144942,12.230601941,88,184,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
59567656,2,25236877,4.031,4.04,793150,87,0,-1.746,-1.0,2.663,0,1.568144942,12.230601941,88,140,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
59420640,2,25236877,4.429,4.04,793150,87,0,-1.746,-1.0,3.299,0,1.568144942,12.230601941,88,168,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
50842914,2,25236877,4.045,4.04,793150,87,0,-1.746,-1.0,2.746,0,1.568144942,12.230601941,88,144,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
48376554,2,25236877,4.438,4.04,793150,87,0,-1.746,-1.0,2.956,0,1.568144942,12.230601941,88,154,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55797803,2,25236877,4.217,4.04,793150,87,0,-1.746,-1.0,2.945,0,1.568144942,12.230601941,88,153,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
43076523,2,25236877,4.152,4.04,793150,87,0,-1.746,-1.0,2.867,0,1.568144942,12.230601941,88,150,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
55628842,2,25236877,4.031,4.04,793150,87,0,-1.746,-1.0,2.6,0,1.568144942,12.230601941,88,138,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
42660087,2,25236877,4.132,4.04,793150,87,0,-1.746,-1.0,2.795,0,1.568144942,12.230601941,88,146,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
44658254,2,25236877,4.166,4.04,793150,87,0,-1.746,-1.0,3.014,0,1.568144942,12.230601941,88,156,1,1,-1.0,-1,-1,-1,-1,-1,-1,-1,star,-1
